ma_truong,ma_nganh,ten_nganh,to_hop,diem,diem_thang,phuong_thuc,nam,ghi_chu,nguon,source_url
GSA,7580205,kỹ thuật xây dựng công trình giao thông,A00,18.50,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7; TTNV <= 3,daniele15,
GSA,7580205,kỹ thuật xây dựng công trình giao thông,A01,18.50,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7; TTNV <= 3,daniele15,
GSA,7580205,kỹ thuật xây dựng công trình giao thông,D01,18.50,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7; TTNV <= 3,daniele15,
GSA,7580205,kỹ thuật xây dựng công trình giao thông,D07,18.50,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7; TTNV <= 3,daniele15,
GSA,7580301,Kinh tế xây dựng,A00,22.65,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7; TTNV <= 3,daniele15,
GSA,7580301,Kinh tế xây dựng,A01,22.65,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7; TTNV <= 3,daniele15,
GSA,7580301,Kinh tế xây dựng,C01,22.65,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7; TTNV <= 3,daniele15,
GSA,7580301,Kinh tế xây dựng,D01,22.65,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7; TTNV <= 3,daniele15,
GSA,7580302,Quản lý xây dựng,A00,21.40,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7.4; TTNV: 1,daniele15,
GSA,7580302,Quản lý xây dựng,A01,21.40,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7.4; TTNV: 1,daniele15,
GSA,7580302,Quản lý xây dựng,D01,21.40,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7.4; TTNV: 1,daniele15,
GSA,7580302,Quản lý xây dựng,D07,21.40,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7.4; TTNV: 1,daniele15,
GSA,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,20.45,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 6.4; TTNV <= 4,daniele15,
GSA,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,20.45,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 6.4; TTNV <= 4,daniele15,
GSA,7810103,Quản trị dịch vụ du lịch và lữ hành,C01,20.45,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 6.4; TTNV <= 4,daniele15,
GSA,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,20.45,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 6.4; TTNV <= 4,daniele15,
GSA,7840101,Khai thác vận tải,A00,24.85,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7.2; TTNV <= 5,daniele15,
GSA,7840101,Khai thác vận tải,A01,24.85,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7.2; TTNV <= 5,daniele15,
GSA,7840101,Khai thác vận tải,D01,24.85,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7.2; TTNV <= 5,daniele15,
GSA,7840101,Khai thác vận tải,D07,24.85,,THPTQG,2021,Tiêu chí phụ: Điểm toán >= 7.2; TTNV <= 5,daniele15,
GTA,7340101,Quản trị Doanh nghiệp,A00,23.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV8),daniele15,
GTA,7340101,Quản trị Doanh nghiệp,A01,23.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV8),daniele15,
GTA,7340101,Quản trị Doanh nghiệp,D01,23.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV8),daniele15,
GTA,7340101,Quản trị Doanh nghiệp,D07,23.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV8),daniele15,
GTA,7340122,Thương mại điện tử,A00,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7340122,Thương mại điện tử,A01,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7340122,Thương mại điện tử,D01,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7340122,Thương mại điện tử,D07,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7340122,Thương mại điện tử,A00,25.40,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV4),daniele15,
GTA,7340122,Thương mại điện tử,A01,25.40,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV4),daniele15,
GTA,7340122,Thương mại điện tử,D01,25.40,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV4),daniele15,
GTA,7340122,Thương mại điện tử,D07,25.40,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV4),daniele15,
GTA,7340201,Tài chính - Ngân hàng,A00,23.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7340201,Tài chính - Ngân hàng,A01,23.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7340201,Tài chính - Ngân hàng,D01,23.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7340201,Tài chính - Ngân hàng,D07,23.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7340301,Kế toán,A00,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7340301,Kế toán,A01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7340301,Kế toán,D01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7340301,Kế toán,D07,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7340301,Kế toán,A00,23.10,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7340301,Kế toán,A01,23.10,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7340301,Kế toán,D01,23.10,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7340301,Kế toán,D07,23.10,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7480102,Mạng máy tính và Truyền thông dữ liệu,A00,23.80,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV5),daniele15,
GTA,7480102,Mạng máy tính và Truyền thông dữ liệu,A01,23.80,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV5),daniele15,
GTA,7480102,Mạng máy tính và Truyền thông dữ liệu,D01,23.80,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV5),daniele15,
GTA,7480102,Mạng máy tính và Truyền thông dữ liệu,D07,23.80,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV5),daniele15,
GTA,7480104,Hệ thống thông tin,A00,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7480104,Hệ thống thông tin,A01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7480104,Hệ thống thông tin,D01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7480104,Hệ thống thông tin,D07,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7480104,Hệ thống thông tin,A00,24.00,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV11),daniele15,
GTA,7480104,Hệ thống thông tin,A01,24.00,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV11),daniele15,
GTA,7480104,Hệ thống thông tin,D01,24.00,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV11),daniele15,
GTA,7480104,Hệ thống thông tin,D07,24.00,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV11),daniele15,
GTA,7480201,Công nghệ thông tin,A00,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7480201,Công nghệ thông tin,A01,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7480201,Công nghệ thông tin,D01,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7480201,Công nghệ thông tin,D07,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7480201,Công nghệ thông tin,A00,25.20,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ = NV1),daniele15,
GTA,7480201,Công nghệ thông tin,A01,25.20,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ = NV1),daniele15,
GTA,7480201,Công nghệ thông tin,D01,25.20,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ = NV1),daniele15,
GTA,7480201,Công nghệ thông tin,D07,25.20,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ = NV1),daniele15,
GTA,7510203,Công nghệ kỹ thuật cơ điện tử,A00,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510203,Công nghệ kỹ thuật cơ điện tử,A01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510203,Công nghệ kỹ thuật cơ điện tử,D01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510203,Công nghệ kỹ thuật cơ điện tử,D07,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510203,Công nghệ kỹ thuật cơ điện tử,A00,23.20,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7510203,Công nghệ kỹ thuật cơ điện tử,A01,23.20,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7510203,Công nghệ kỹ thuật cơ điện tử,D01,23.20,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7510203,Công nghệ kỹ thuật cơ điện tử,D07,23.20,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV3),daniele15,
GTA,7510205TN,Công nghệ kỹ thuật ô tô,A00,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510205TN,Công nghệ kỹ thuật ô tô,A01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510205TN,Công nghệ kỹ thuật ô tô,D01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510205TN,Công nghệ kỹ thuật ô tô,D07,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510205TN,Công nghệ kỹ thuật ô tô,A00,24.05,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV6),daniele15,
GTA,7510205TN,Công nghệ kỹ thuật ô tô,A01,24.05,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV6),daniele15,
GTA,7510205TN,Công nghệ kỹ thuật ô tô,D01,24.05,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV6),daniele15,
GTA,7510205TN,Công nghệ kỹ thuật ô tô,D07,24.05,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV6),daniele15,
GTA,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D01,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D07,24.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00,23.00,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV2),daniele15,
GTA,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A01,23.00,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV2),daniele15,
GTA,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D01,23.00,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV2),daniele15,
GTA,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D07,23.00,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV2),daniele15,
GTA,7510605,Logistics và Quản lý chuỗi cung ứng,A00,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510605,Logistics và Quản lý chuỗi cung ứng,A01,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510605,Logistics và Quản lý chuỗi cung ứng,D01,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510605,Logistics và Quản lý chuỗi cung ứng,D07,25.00,,HocBa,2021,Học bạ,daniele15,
GTA,7510605,Logistics và Quản lý chuỗi cung ứng,A00,25.70,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ = NV1),daniele15,
GTA,7510605,Logistics và Quản lý chuỗi cung ứng,A01,25.70,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ = NV1),daniele15,
GTA,7510605,Logistics và Quản lý chuỗi cung ứng,D01,25.70,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ = NV1),daniele15,
GTA,7510605,Logistics và Quản lý chuỗi cung ứng,D07,25.70,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ = NV1),daniele15,
GTA,7840101,Khai thác vận tải,A00,22.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV2),daniele15,
GTA,7840101,Khai thác vận tải,A01,22.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV2),daniele15,
GTA,7840101,Khai thác vận tải,D01,22.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV2),daniele15,
GTA,7840101,Khai thác vận tải,D07,22.90,,THPTQG,2021,Điểm thi TN THPT (tiêu chí phụ <= NV2),daniele15,
GTS,7480102,Mạng máy tính và Truyền thông dữ liệu,A00,26.70,,HocBa,2021,Học bạ,daniele15,
GTS,7480102,Mạng máy tính và Truyền thông dữ liệu,A01,26.70,,HocBa,2021,Học bạ,daniele15,
GTS,7480102,Mạng máy tính và Truyền thông dữ liệu,A00,24.20,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7480102,Mạng máy tính và Truyền thông dữ liệu,A01,24.20,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7480201,Công nghệ thông tin,A00,28.20,,HocBa,2021,Học bạ,daniele15,
GTS,7480201,Công nghệ thông tin,A01,28.20,,HocBa,2021,Học bạ,daniele15,
GTS,7480201,Công nghệ thông tin,A00,26.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7480201,Công nghệ thông tin,A01,26.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7480201H,Công nghệ thông tin,A00,26.00,,HocBa,2021,Học bạ,daniele15,
GTS,7480201H,Công nghệ thông tin,A01,26.00,,HocBa,2021,Học bạ,daniele15,
GTS,7480201H,Công nghệ thông tin,A00,24.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7480201H,Công nghệ thông tin,A01,24.50,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,75106051,Logistics và Quản lý chuỗi cung ứng,A00,29.10,,HocBa,2021,Quản trị Logistics và vận tải đa phương thứcHọc bạ,daniele15,
GTS,75106051,Logistics và Quản lý chuỗi cung ứng,A01,29.10,,HocBa,2021,Quản trị Logistics và vận tải đa phương thứcHọc bạ,daniele15,
GTS,75106051,Logistics và Quản lý chuỗi cung ứng,D01,29.10,,HocBa,2021,Quản trị Logistics và vận tải đa phương thứcHọc bạ,daniele15,
GTS,75106051,Logistics và Quản lý chuỗi cung ứng,A00,26.90,,THPTQG,2021,Quản trị logistic và vận tải đa phương thứcĐiểm thi TN THPT,daniele15,
GTS,75106051,Logistics và Quản lý chuỗi cung ứng,A01,26.90,,THPTQG,2021,Quản trị logistic và vận tải đa phương thứcĐiểm thi TN THPT,daniele15,
GTS,75106051,Logistics và Quản lý chuỗi cung ứng,D01,26.90,,THPTQG,2021,Quản trị logistic và vận tải đa phương thứcĐiểm thi TN THPT,daniele15,
GTS,75106052,Logistics và Quản lý chuỗi cung ứng,A00,29.40,,HocBa,2021,Học bạLogistics và quản lý chuỗi cung ứng,daniele15,
GTS,75106052,Logistics và Quản lý chuỗi cung ứng,A01,29.40,,HocBa,2021,Học bạLogistics và quản lý chuỗi cung ứng,daniele15,
GTS,75106052,Logistics và Quản lý chuỗi cung ứng,D01,29.40,,HocBa,2021,Học bạLogistics và quản lý chuỗi cung ứng,daniele15,
GTS,75106052,Logistics và Quản lý chuỗi cung ứng,A00,27.10,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,75106052,Logistics và Quản lý chuỗi cung ứng,A01,27.10,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,75106052,Logistics và Quản lý chuỗi cung ứng,D01,27.10,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520103,Kỹ thuật cơ khí,A00,22.70,,THPTQG,2021,Máy xếp dỡ và máy xây dựngĐiểm thi TN THPT,daniele15,
GTS,7520103,Kỹ thuật cơ khí,A01,22.70,,THPTQG,2021,Máy xếp dỡ và máy xây dựngĐiểm thi TN THPT,daniele15,
GTS,75201031,Kỹ thuật cơ khí,A00,23.80,,HocBa,2021,Học bạMáy xếp dỡ và Máy xây dựng,daniele15,
GTS,75201031,Kỹ thuật cơ khí,A01,23.80,,HocBa,2021,Học bạMáy xếp dỡ và Máy xây dựng,daniele15,
GTS,75201032,Kỹ thuật cơ khí,A00,26.20,,HocBa,2021,Cơ khí tự độngHọc bạ,daniele15,
GTS,75201032,Kỹ thuật cơ khí,A01,26.20,,HocBa,2021,Cơ khí tự độngHọc bạ,daniele15,
GTS,7520103H,Kỹ thuật cơ khí,A00,24.10,,THPTQG,2021,Cơ khí ô tôĐiểm thi TN THPT,daniele15,
GTS,7520103H,Kỹ thuật cơ khí,A01,24.10,,THPTQG,2021,Cơ khí ô tôĐiểm thi TN THPT,daniele15,
GTS,7520103H,Kỹ thuật cơ khí,A00,26.00,,HocBa,2021,Cơ khí ô tô,daniele15,
GTS,7520103H,Kỹ thuật cơ khí,A01,26.00,,HocBa,2021,Cơ khí ô tô,daniele15,
GTS,7520122,Kỹ thuật tàu thuỷ,A00,18.00,,HocBa,2021,Học bạ,daniele15,
GTS,7520122,Kỹ thuật tàu thuỷ,A01,18.00,,HocBa,2021,Học bạ,daniele15,
GTS,7520122,Kỹ thuật tàu thuỷ,A00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520122,Kỹ thuật tàu thuỷ,A01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,75201301,Kỹ thuật ô tô,A00,27.00,,HocBa,2021,Cơ khí ôtôHọc bạ,daniele15,
GTS,75201301,Kỹ thuật ô tô,A01,27.00,,HocBa,2021,Cơ khí ôtôHọc bạ,daniele15,
GTS,75201301,Kỹ thuật ô tô,A00,25.30,,THPTQG,2021,Cơ khí ô tôĐiểm thi TN THPT,daniele15,
GTS,75201301,Kỹ thuật ô tô,A01,25.30,,THPTQG,2021,Cơ khí ô tôĐiểm thi TN THPT,daniele15,
GTS,75201302,Kỹ thuật ô tô,A00,27.10,,HocBa,2021,Cơ điện tử ô tôHọc bạ,daniele15,
GTS,75201302,Kỹ thuật ô tô,A01,27.10,,HocBa,2021,Cơ điện tử ô tôHọc bạ,daniele15,
GTS,75201302,Kỹ thuật ô tô,A00,25.40,,THPTQG,2021,Cơ điện tử ô tôĐiểm thi TN THPT,daniele15,
GTS,75201302,Kỹ thuật ô tô,A01,25.40,,THPTQG,2021,Cơ điện tử ô tôĐiểm thi TN THPT,daniele15,
GTS,75202011,Kỹ thuật điện,A00,22.50,,HocBa,2021,Học bạĐiện công nghiệp,daniele15,
GTS,75202011,Kỹ thuật điện,A01,22.50,,HocBa,2021,Học bạĐiện công nghiệp,daniele15,
GTS,75202011,Kỹ thuật điện,A00,24.20,,THPTQG,2021,Điện công nghiệpĐiểm thi TN THPT,daniele15,
GTS,75202011,Kỹ thuật điện,A01,24.20,,THPTQG,2021,Điện công nghiệpĐiểm thi TN THPT,daniele15,
GTS,75202012,Kỹ thuật điện,A00,19.50,,THPTQG,2021,Hệ thống điện giao thôngĐiểm thi TN THPT,daniele15,
GTS,75202012,Kỹ thuật điện,A01,19.50,,THPTQG,2021,Hệ thống điện giao thôngĐiểm thi TN THPT,daniele15,
GTS,75202012,Kỹ thuật điện,A00,20.00,,HocBa,2021,Hệ thống điện giao thông,daniele15,
GTS,75202012,Kỹ thuật điện,A01,20.00,,HocBa,2021,Hệ thống điện giao thông,daniele15,
GTS,7520207,Kỹ thuật điện tử - viễn thông,A00,25.60,,HocBa,2021,Học bạ,daniele15,
GTS,7520207,Kỹ thuật điện tử - viễn thông,A01,25.60,,HocBa,2021,Học bạ,daniele15,
GTS,7520207,Kỹ thuật điện tử - viễn thông,A00,23.60,,THPTQG,2021,Điện tử viễn thông,daniele15,
GTS,7520207,Kỹ thuật điện tử - viễn thông,A01,23.60,,THPTQG,2021,Điện tử viễn thông,daniele15,
GTS,7520207H,Kỹ thuật điện tử - viễn thông,A00,19.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520207H,Kỹ thuật điện tử - viễn thông,A01,19.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520207H,Kỹ thuật điện tử - viễn thông,A00,23.40,,HocBa,2021,,daniele15,
GTS,7520207H,Kỹ thuật điện tử - viễn thông,A01,23.40,,HocBa,2021,,daniele15,
GTS,7520216,Kỹ thuật điều khiển và tự động hoá,A00,26.50,,HocBa,2021,Tự động hoá công nghiệpHọc bạ,daniele15,
GTS,7520216,Kỹ thuật điều khiển và tự động hoá,A01,26.50,,HocBa,2021,Tự động hoá công nghiệpHọc bạ,daniele15,
GTS,7520216,Kỹ thuật điều khiển và tự động hoá,A00,25.40,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520216,Kỹ thuật điều khiển và tự động hoá,A01,25.40,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520216H,Kỹ thuật điều khiển và tự động hoá,A00,23.20,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520216H,Kỹ thuật điều khiển và tự động hoá,A01,23.20,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520216H,Kỹ thuật điều khiển và tự động hoá,A00,25.00,,HocBa,2021,,daniele15,
GTS,7520216H,Kỹ thuật điều khiển và tự động hoá,A01,25.00,,HocBa,2021,,daniele15,
GTS,7520320,Kỹ thuật môi trường,A00,18.00,,HocBa,2021,Học bạ,daniele15,
GTS,7520320,Kỹ thuật môi trường,A01,18.00,,HocBa,2021,Học bạ,daniele15,
GTS,7520320,Kỹ thuật môi trường,B00,18.00,,HocBa,2021,Học bạ,daniele15,
GTS,7520320,Kỹ thuật môi trường,A00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520320,Kỹ thuật môi trường,A01,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7520320,Kỹ thuật môi trường,B00,15.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,75802011,Kỹ thuật xây dựng,A00,25.80,,HocBa,2021,Xây dựng dân dụng và công nghiệpHọc bạ,daniele15,
GTS,75802011,Kỹ thuật xây dựng,A01,25.80,,HocBa,2021,Xây dựng dân dụng và công nghiệpHọc bạ,daniele15,
GTS,75802011,Kỹ thuật xây dựng,A00,23.40,,THPTQG,2021,Xây dựng dân dụng và công nghiệpĐiểm thi TN THPT,daniele15,
GTS,75802011,Kỹ thuật xây dựng,A01,23.40,,THPTQG,2021,Xây dựng dân dụng và công nghiệpĐiểm thi TN THPT,daniele15,
GTS,75802012,Kỹ thuật xây dựng,A00,24.50,,HocBa,2021,Kỹ thuật kết cấu công trìnhHọc bạ,daniele15,
GTS,75802012,Kỹ thuật xây dựng,A01,24.50,,HocBa,2021,Kỹ thuật kết cấu công trìnhHọc bạ,daniele15,
GTS,75802012,Kỹ thuật xây dựng,A00,22.20,,THPTQG,2021,Kỹ thuật kết cấu công trìnhĐiểm thi TN THPT,daniele15,
GTS,75802012,Kỹ thuật xây dựng,A01,22.20,,THPTQG,2021,Kỹ thuật kết cấu công trìnhĐiểm thi TN THPT,daniele15,
GTS,7580201H,Kỹ thuật xây dựng,A00,23.40,,HocBa,2021,Học bạ,daniele15,
GTS,7580201H,Kỹ thuật xây dựng,A01,23.40,,HocBa,2021,Học bạ,daniele15,
GTS,7580201H,Kỹ thuật xây dựng,A00,20.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7580201H,Kỹ thuật xây dựng,A01,20.00,,THPTQG,2021,Điểm thi TN THPT,daniele15,
GTS,7580202,Xây dựng công trình thủy,A00,15.00,,THPTQG,2021,Xây dựng và quản lý cảng - công trình giao thông thủyĐiểm thi TN THPT,daniele15,
GTS,7580202,Xây dựng công trình thủy,A01,15.00,,THPTQG,2021,Xây dựng và quản lý cảng - công trình giao thông thủyĐiểm thi TN THPT,daniele15,
GTS,7580202,Xây dựng công trình thủy,A00,19.00,,HocBa,2021,Xây dựng và quản lý cảng - công trình giao thông thủy),daniele15,
GTS,7580202,Xây dựng công trình thủy,A01,19.00,,HocBa,2021,Xây dựng và quản lý cảng - công trình giao thông thủy),daniele15,
GTS,75802051,kỹ thuật xây dựng công trình giao thông,A00,25.20,,HocBa,2021,Xây dựng cầu đườngHọc bạ,daniele15,
GTS,75802051,kỹ thuật xây dựng công trình giao thông,A01,25.20,,HocBa,2021,Xây dựng cầu đườngHọc bạ,daniele15,
GTS,75802051,kỹ thuật xây dựng công trình giao thông,A00,23.00,,THPTQG,2021,Xây dựng cầu đườngĐiểm thi TN THPT,daniele15,
GTS,75802051,kỹ thuật xây dựng công trình giao thông,A01,23.00,,THPTQG,2021,Xây dựng cầu đườngĐiểm thi TN THPT,daniele15,
GTS,75802051H,kỹ thuật xây dựng công trình giao thông,A00,22.00,,HocBa,2021,Xây dựng cầu đườngHọc bạ,daniele15,
GTS,75802051H,kỹ thuật xây dựng công trình giao thông,A01,22.00,,HocBa,2021,Xây dựng cầu đườngHọc bạ,daniele15,
GTS,75802051H,kỹ thuật xây dựng công trình giao thông,A00,18.00,,THPTQG,2021,Điểm thi TN THPT - chuyên ngành xây dựng cầu đường.,daniele15,
GTS,75802051H,kỹ thuật xây dựng công trình giao thông,A01,18.00,,THPTQG,2021,Điểm thi TN THPT - chuyên ngành xây dựng cầu đường.,daniele15,
GTS,75802054,kỹ thuật xây dựng công trình giao thông,A00,21.00,,HocBa,2021,Xây dựng công trình giao thông đô thịHọc bạ,daniele15,
GTS,75802054,kỹ thuật xây dựng công trình giao thông,A01,21.00,,HocBa,2021,Xây dựng công trình giao thông đô thịHọc bạ,daniele15,
GTS,75802054,kỹ thuật xây dựng công trình giao thông,A00,21.00,,THPTQG,2021,Điểm thi TN THPT ( chuyên ngành xây dựng công trình giao thông đô thị),daniele15,
GTS,75802054,kỹ thuật xây dựng công trình giao thông,A01,21.00,,THPTQG,2021,Điểm thi TN THPT ( chuyên ngành xây dựng công trình giao thông đô thị),daniele15,
GTS,75802055,kỹ thuật xây dựng công trình giao thông,A00,20.00,,HocBa,2021,Quy hoạch và quản lý giao thôngHọc bạ,daniele15,
GTS,75802055,kỹ thuật xây dựng công trình giao thông,A01,20.00,,HocBa,2021,Quy hoạch và quản lý giao thôngHọc bạ,daniele15,
GTS,75802055,kỹ thuật xây dựng công trình giao thông,A00,16.40,,THPTQG,2021,Điểm thi TN THPT - chuyên ngành quy hoạch và quản lý giao thông,daniele15,
GTS,75802055,kỹ thuật xây dựng công trình giao thông,A01,16.40,,THPTQG,2021,Điểm thi TN THPT - chuyên ngành quy hoạch và quản lý giao thông,daniele15,
GTS,75803011,Kinh tế,A00,25.80,,HocBa,2021,Kinh tế xây dựngHọc bạ,daniele15,
GTS,75803011,Kinh tế,A01,25.80,,HocBa,2021,Kinh tế xây dựngHọc bạ,daniele15,
